,Sample Id,Sample Name,Date
698,S698,Sample Name 698,2017-08-01
699,S699,Sample Name 699,2017-08-01
700,S700,Sample Name 700,2017-08-01
701,S701,Sample Name 701,2017-08-01
702,S702,Sample Name 702,2017-08-01
703,S703,Sample Name 703,2017-08-01
704,S704,Sample Name 704,2017-08-01
705,S705,Sample Name 705,2017-08-01
706,S706,Sample Name 706,2017-08-01
707,S707,Sample Name 707,2017-08-01
708,S708,Sample Name 708,2017-08-01
709,S709,Sample Name 709,2017-08-01
710,S710,Sample Name 710,2017-08-01
711,S711,Sample Name 711,2017-08-01
712,S712,Sample Name 712,2017-08-01
713,S713,Sample Name 713,2017-08-01
714,S714,Sample Name 714,2017-08-01
715,S715,Sample Name 715,2017-08-01
716,S716,Sample Name 716,2017-08-01
717,S717,Sample Name 717,2017-08-01
718,S718,Sample Name 718,2017-08-01
719,S719,Sample Name 719,2017-08-01
720,S720,Sample Name 720,2017-08-01
721,S721,Sample Name 721,2017-08-01
722,S722,Sample Name 722,2017-08-01
723,S723,Sample Name 723,2017-08-01
724,S724,Sample Name 724,2017-08-01
725,S725,Sample Name 725,2017-08-01
726,S726,Sample Name 726,2017-08-01
727,S727,Sample Name 727,2017-08-01
728,S728,Sample Name 728,2017-08-01
729,S729,Sample Name 729,2017-08-01
730,S730,Sample Name 730,2017-08-01
731,S731,Sample Name 731,2017-08-01
732,S732,Sample Name 732,2017-08-01
733,S733,Sample Name 733,2017-08-01
734,S734,Sample Name 734,2017-08-01
735,S735,Sample Name 735,2017-08-01
736,S736,Sample Name 736,2017-08-01
737,S737,Sample Name 737,2017-08-01
738,S738,Sample Name 738,2017-08-01
739,S739,Sample Name 739,2017-08-01
740,S740,Sample Name 740,2017-08-01
741,S741,Sample Name 741,2017-08-01
742,S742,Sample Name 742,2017-08-01
743,S743,Sample Name 743,2017-08-01
744,S744,Sample Name 744,2017-08-01
745,S745,Sample Name 745,2017-08-01
746,S746,Sample Name 746,2017-08-01
747,S747,Sample Name 747,2017-08-01
748,S748,Sample Name 748,2017-08-01
749,S749,Sample Name 749,2017-08-01
750,S750,Sample Name 750,2017-08-01
751,S751,Sample Name 751,2017-08-01
752,S752,Sample Name 752,2017-08-01
753,S753,Sample Name 753,2017-08-01
754,S754,Sample Name 754,2017-08-01
755,S755,Sample Name 755,2017-08-01
756,S756,Sample Name 756,2017-08-01
757,S757,Sample Name 757,2017-08-01
758,S758,Sample Name 758,2017-08-01
759,S759,Sample Name 759,2017-08-01
760,S760,Sample Name 760,2017-08-01
761,S761,Sample Name 761,2017-08-01
762,S762,Sample Name 762,2017-08-01
763,S763,Sample Name 763,2017-08-01
764,S764,Sample Name 764,2017-08-01
765,S765,Sample Name 765,2017-08-01
766,S766,Sample Name 766,2017-08-01
767,S767,Sample Name 767,2017-08-01
768,S768,Sample Name 768,2017-08-01
769,S769,Sample Name 769,2017-08-01
770,S770,Sample Name 770,2017-08-01
771,S771,Sample Name 771,2017-08-01
772,S772,Sample Name 772,2017-08-01
773,S773,Sample Name 773,2017-08-01
774,S774,Sample Name 774,2017-08-01
775,S775,Sample Name 775,2017-08-01
776,S776,Sample Name 776,2017-08-01
777,S777,Sample Name 777,2017-08-01
778,S778,Sample Name 778,2017-08-01
779,S779,Sample Name 779,2017-08-01
780,S780,Sample Name 780,2017-08-01
781,S781,Sample Name 781,2017-08-01
782,S782,Sample Name 782,2017-08-01
783,S783,Sample Name 783,2017-08-01
784,S784,Sample Name 784,2017-08-01
785,S785,Sample Name 785,2017-08-01
786,S786,Sample Name 786,2017-08-01
787,S787,Sample Name 787,2017-08-01
788,S788,Sample Name 788,2017-08-01
789,S789,Sample Name 789,2017-08-01
790,S790,Sample Name 790,2017-08-01
791,S791,Sample Name 791,2017-08-01
792,S792,Sample Name 792,2017-08-01
793,S793,Sample Name 793,2017-08-01
794,S794,Sample Name 794,2017-08-01
795,S795,Sample Name 795,2017-08-01
796,S796,Sample Name 796,2017-08-01
797,S797,Sample Name 797,2017-08-01
798,S798,Sample Name 798,2017-08-01
799,S799,Sample Name 799,2017-08-01
800,S800,Sample Name 800,2017-08-01
801,S801,Sample Name 801,2017-08-01
802,S802,Sample Name 802,2017-08-01
803,S803,Sample Name 803,2017-08-01
804,S804,Sample Name 804,2017-08-01
805,S805,Sample Name 805,2017-08-01
806,S806,Sample Name 806,2017-08-01
807,S807,Sample Name 807,2017-08-01
808,S808,Sample Name 808,2017-08-01
809,S809,Sample Name 809,2017-08-01
810,S810,Sample Name 810,2017-08-01
811,S811,Sample Name 811,2017-08-01
812,S812,Sample Name 812,2017-08-01
813,S813,Sample Name 813,2017-08-01
814,S814,Sample Name 814,2017-08-01
815,S815,Sample Name 815,2017-08-01
816,S816,Sample Name 816,2017-08-01
817,S817,Sample Name 817,2017-08-01
818,S818,Sample Name 818,2017-08-01
819,S819,Sample Name 819,2017-08-01
820,S820,Sample Name 820,2017-08-01
821,S821,Sample Name 821,2017-08-01
822,S822,Sample Name 822,2017-08-01
823,S823,Sample Name 823,2017-08-01
824,S824,Sample Name 824,2017-08-01
825,S825,Sample Name 825,2017-08-01
826,S826,Sample Name 826,2017-08-01
827,S827,Sample Name 827,2017-08-01
828,S828,Sample Name 828,2017-08-01
829,S829,Sample Name 829,2017-08-01
830,S830,Sample Name 830,2017-08-01
831,S831,Sample Name 831,2017-08-01
832,S832,Sample Name 832,2017-08-01
833,S833,Sample Name 833,2017-08-01
834,S834,Sample Name 834,2017-08-01
835,S835,Sample Name 835,2017-08-01
836,S836,Sample Name 836,2017-08-01
837,S837,Sample Name 837,2017-08-01
838,S838,Sample Name 838,2017-08-01
839,S839,Sample Name 839,2017-08-01
840,S840,Sample Name 840,2017-08-01
841,S841,Sample Name 841,2017-08-01
842,S842,Sample Name 842,2017-08-01
843,S843,Sample Name 843,2017-08-01
844,S844,Sample Name 844,2017-08-01
845,S845,Sample Name 845,2017-08-01
846,S846,Sample Name 846,2017-08-01
847,S847,Sample Name 847,2017-08-01
848,S848,Sample Name 848,2017-08-01
849,S849,Sample Name 849,2017-08-01
850,S850,Sample Name 850,2017-08-01
851,S851,Sample Name 851,2017-08-01
852,S852,Sample Name 852,2017-08-01
853,S853,Sample Name 853,2017-08-01
854,S854,Sample Name 854,2017-08-01
855,S855,Sample Name 855,2017-08-01
856,S856,Sample Name 856,2017-08-01
857,S857,Sample Name 857,2017-08-01
858,S858,Sample Name 858,2017-08-01
859,S859,Sample Name 859,2017-08-01
860,S860,Sample Name 860,2017-08-01
861,S861,Sample Name 861,2017-08-01
862,S862,Sample Name 862,2017-08-01
863,S863,Sample Name 863,2017-08-01
864,S864,Sample Name 864,2017-08-01
865,S865,Sample Name 865,2017-08-01
866,S866,Sample Name 866,2017-08-01
867,S867,Sample Name 867,2017-08-01
868,S868,Sample Name 868,2017-08-01
869,S869,Sample Name 869,2017-08-01
870,S870,Sample Name 870,2017-08-01
871,S871,Sample Name 871,2017-08-01
872,S872,Sample Name 872,2017-08-01
873,S873,Sample Name 873,2017-08-01
874,S874,Sample Name 874,2017-08-01
875,S875,Sample Name 875,2017-08-01
876,S876,Sample Name 876,2017-08-01
877,S877,Sample Name 877,2017-08-01
878,S878,Sample Name 878,2017-08-01
879,S879,Sample Name 879,2017-08-01
880,S880,Sample Name 880,2017-08-01
881,S881,Sample Name 881,2017-08-01
882,S882,Sample Name 882,2017-08-01
883,S883,Sample Name 883,2017-08-01
884,S884,Sample Name 884,2017-08-01
885,S885,Sample Name 885,2017-08-01
886,S886,Sample Name 886,2017-08-01
887,S887,Sample Name 887,2017-08-01
888,S888,Sample Name 888,2017-08-01
889,S889,Sample Name 889,2017-08-01
890,S890,Sample Name 890,2017-08-01
891,S891,Sample Name 891,2017-08-01
892,S892,Sample Name 892,2017-08-01
893,S893,Sample Name 893,2017-08-01
894,S894,Sample Name 894,2017-08-01
895,S895,Sample Name 895,2017-08-01
896,S896,Sample Name 896,2017-08-01
897,S897,Sample Name 897,2017-08-01
898,S898,Sample Name 898,2017-08-01
899,S899,Sample Name 899,2017-08-01
900,S900,Sample Name 900,2017-08-01
901,S901,Sample Name 901,2017-08-01
902,S902,Sample Name 902,2017-08-01
903,S903,Sample Name 903,2017-08-01
904,S904,Sample Name 904,2017-08-01
905,S905,Sample Name 905,2017-08-01
906,S906,Sample Name 906,2017-08-01
907,S907,Sample Name 907,2017-08-01
908,S908,Sample Name 908,2017-08-01
909,S909,Sample Name 909,2017-08-01
910,S910,Sample Name 910,2017-08-01
911,S911,Sample Name 911,2017-08-01
912,S912,Sample Name 912,2017-08-01
913,S913,Sample Name 913,2017-08-01
914,S914,Sample Name 914,2017-08-01
915,S915,Sample Name 915,2017-08-01
916,S916,Sample Name 916,2017-08-01
917,S917,Sample Name 917,2017-08-01
918,S918,Sample Name 918,2017-08-01
919,S919,Sample Name 919,2017-08-01
920,S920,Sample Name 920,2017-08-01
921,S921,Sample Name 921,2017-08-01
922,S922,Sample Name 922,2017-08-01
923,S923,Sample Name 923,2017-08-01
924,S924,Sample Name 924,2017-08-01
925,S925,Sample Name 925,2017-08-01
926,S926,Sample Name 926,2017-08-01
927,S927,Sample Name 927,2017-08-01
928,S928,Sample Name 928,2017-08-01
929,S929,Sample Name 929,2017-08-01
930,S930,Sample Name 930,2017-08-01
931,S931,Sample Name 931,2017-08-01
932,S932,Sample Name 932,2017-08-01
933,S933,Sample Name 933,2017-08-01
934,S934,Sample Name 934,2017-08-01
935,S935,Sample Name 935,2017-08-01
936,S936,Sample Name 936,2017-08-01
937,S937,Sample Name 937,2017-08-01
938,S938,Sample Name 938,2017-08-01
939,S939,Sample Name 939,2017-08-01
940,S940,Sample Name 940,2017-08-01
941,S941,Sample Name 941,2017-08-01
942,S942,Sample Name 942,2017-08-01
943,S943,Sample Name 943,2017-08-01
944,S944,Sample Name 944,2017-08-01
945,S945,Sample Name 945,2017-08-01
946,S946,Sample Name 946,2017-08-01
947,S947,Sample Name 947,2017-08-01
948,S948,Sample Name 948,2017-08-01
949,S949,Sample Name 949,2017-08-01
950,S950,Sample Name 950,2017-08-01
951,S951,Sample Name 951,2017-08-01
952,S952,Sample Name 952,2017-08-01
953,S953,Sample Name 953,2017-08-01
954,S954,Sample Name 954,2017-08-01
955,S955,Sample Name 955,2017-08-01
956,S956,Sample Name 956,2017-08-01
957,S957,Sample Name 957,2017-08-01
958,S958,Sample Name 958,2017-08-01
959,S959,Sample Name 959,2017-08-01
960,S960,Sample Name 960,2017-08-01
961,S961,Sample Name 961,2017-08-01
962,S962,Sample Name 962,2017-08-01
963,S963,Sample Name 963,2017-08-01
964,S964,Sample Name 964,2017-08-01
965,S965,Sample Name 965,2017-08-01
966,S966,Sample Name 966,2017-08-01
967,S967,Sample Name 967,2017-08-01
968,S968,Sample Name 968,2017-08-01
969,S969,Sample Name 969,2017-08-01
970,S970,Sample Name 970,2017-08-01
971,S971,Sample Name 971,2017-08-01
972,S972,Sample Name 972,2017-08-01
973,S973,Sample Name 973,2017-08-01
974,S974,Sample Name 974,2017-08-01
975,S975,Sample Name 975,2017-08-01
976,S976,Sample Name 976,2017-08-01
977,S977,Sample Name 977,2017-08-01
978,S978,Sample Name 978,2017-08-01
979,S979,Sample Name 979,2017-08-01
980,S980,Sample Name 980,2017-08-01
981,S981,Sample Name 981,2017-08-01
982,S982,Sample Name 982,2017-08-01
983,S983,Sample Name 983,2017-08-01
984,S984,Sample Name 984,2017-08-01
985,S985,Sample Name 985,2017-08-01
986,S986,Sample Name 986,2017-08-01
987,S987,Sample Name 987,2017-08-01
988,S988,Sample Name 988,2017-08-01
989,S989,Sample Name 989,2017-08-01
990,S990,Sample Name 990,2017-08-01
991,S991,Sample Name 991,2017-08-01
992,S992,Sample Name 992,2017-08-01
993,S993,Sample Name 993,2017-08-01
994,S994,Sample Name 994,2017-08-01
995,S995,Sample Name 995,2017-08-01
996,S996,Sample Name 996,2017-08-01
997,S997,Sample Name 997,2017-08-01
998,S998,Sample Name 998,2017-08-01
999,S999,Sample Name 999,2017-08-01
1000,S1000,Sample Name 1000,2017-08-01
1001,S1001,Sample Name 1001,2017-08-01
1002,S1002,Sample Name 1002,2017-08-01
1003,S1003,Sample Name 1003,2017-08-01
1004,S1004,Sample Name 1004,2017-08-01
1005,S1005,Sample Name 1005,2017-08-01
1006,S1006,Sample Name 1006,2017-08-01
1007,S1007,Sample Name 1007,2017-08-01
1008,S1008,Sample Name 1008,2017-08-01
1009,S1009,Sample Name 1009,2017-08-01
1010,S1010,Sample Name 1010,2017-08-01
1011,S1011,Sample Name 1011,2017-08-01
1012,S1012,Sample Name 1012,2017-08-01
1013,S1013,Sample Name 1013,2017-08-01
1014,S1014,Sample Name 1014,2017-08-01
1015,S1015,Sample Name 1015,2017-08-01
1016,S1016,Sample Name 1016,2017-08-01
1017,S1017,Sample Name 1017,2017-08-01
1018,S1018,Sample Name 1018,2017-08-01
1019,S1019,Sample Name 1019,2017-08-01
1020,S1020,Sample Name 1020,2017-08-01
1021,S1021,Sample Name 1021,2017-08-01
1022,S1022,Sample Name 1022,2017-08-01
1023,S1023,Sample Name 1023,2017-08-01
1024,S1024,Sample Name 1024,2017-08-01
1025,S1025,Sample Name 1025,2017-08-01
1026,S1026,Sample Name 1026,2017-08-01
1027,S1027,Sample Name 1027,2017-08-01
1028,S1028,Sample Name 1028,2017-08-01
1029,S1029,Sample Name 1029,2017-08-01
1030,S1030,Sample Name 1030,2017-08-01
1031,S1031,Sample Name 1031,2017-08-01
1032,S1032,Sample Name 1032,2017-08-01
1033,S1033,Sample Name 1033,2017-08-01
1034,S1034,Sample Name 1034,2017-08-01
1035,S1035,Sample Name 1035,2017-08-01
1036,S1036,Sample Name 1036,2017-08-01
1037,S1037,Sample Name 1037,2017-08-01
1038,S1038,Sample Name 1038,2017-08-01
1039,S1039,Sample Name 1039,2017-08-01
1040,S1040,Sample Name 1040,2017-08-01
1041,S1041,Sample Name 1041,2017-08-01
1042,S1042,Sample Name 1042,2017-08-01
1043,S1043,Sample Name 1043,2017-08-01
1044,S1044,Sample Name 1044,2017-08-01
1045,S1045,Sample Name 1045,2017-08-01
1046,S1046,Sample Name 1046,2017-08-01
1047,S1047,Sample Name 1047,2017-08-01
1048,S1048,Sample Name 1048,2017-08-01
1049,S1049,Sample Name 1049,2017-08-01
1050,S1050,Sample Name 1050,2017-08-01
1051,S1051,Sample Name 1051,2017-08-01
1052,S1052,Sample Name 1052,2017-08-01
1053,S1053,Sample Name 1053,2017-08-01
1054,S1054,Sample Name 1054,2017-08-01
1055,S1055,Sample Name 1055,2017-08-01
1056,S1056,Sample Name 1056,2017-08-01
1057,S1057,Sample Name 1057,2017-08-01
1058,S1058,Sample Name 1058,2017-08-01
1059,S1059,Sample Name 1059,2017-08-01
1060,S1060,Sample Name 1060,2017-08-01
1061,S1061,Sample Name 1061,2017-08-01
1062,S1062,Sample Name 1062,2017-08-01
1063,S1063,Sample Name 1063,2017-08-01
1064,S1064,Sample Name 1064,2017-08-01
1065,S1065,Sample Name 1065,2017-08-01
1066,S1066,Sample Name 1066,2017-08-01
1067,S1067,Sample Name 1067,2017-08-01
1068,S1068,Sample Name 1068,2017-08-01
1069,S1069,Sample Name 1069,2017-08-01
1070,S1070,Sample Name 1070,2017-08-01
1071,S1071,Sample Name 1071,2017-08-01
1072,S1072,Sample Name 1072,2017-08-01
1073,S1073,Sample Name 1073,2017-08-01
1074,S1074,Sample Name 1074,2017-08-01
1075,S1075,Sample Name 1075,2017-08-01
1076,S1076,Sample Name 1076,2017-08-01
1077,S1077,Sample Name 1077,2017-08-01
1078,S1078,Sample Name 1078,2017-08-01
1079,S1079,Sample Name 1079,2017-08-01
1080,S1080,Sample Name 1080,2017-08-01
1081,S1081,Sample Name 1081,2017-08-01
1082,S1082,Sample Name 1082,2017-08-01
1083,S1083,Sample Name 1083,2017-08-01
1084,S1084,Sample Name 1084,2017-08-01
1085,S1085,Sample Name 1085,2017-08-01
1086,S1086,Sample Name 1086,2017-08-01
1087,S1087,Sample Name 1087,2017-08-01
1088,S1088,Sample Name 1088,2017-08-01
1089,S1089,Sample Name 1089,2017-08-01
1090,S1090,Sample Name 1090,2017-08-01
1091,S1091,Sample Name 1091,2017-08-01
1092,S1092,Sample Name 1092,2017-08-01
1093,S1093,Sample Name 1093,2017-08-01
1094,S1094,Sample Name 1094,2017-08-01
1095,S1095,Sample Name 1095,2017-08-01
1096,S1096,Sample Name 1096,2017-08-01
1097,S1097,Sample Name 1097,2017-08-01
1098,S1098,Sample Name 1098,2017-08-01
1099,S1099,Sample Name 1099,2017-08-01
1100,S1100,Sample Name 1100,2017-08-01
1101,S1101,Sample Name 1101,2017-08-01
1102,S1102,Sample Name 1102,2017-08-01
1103,S1103,Sample Name 1103,2017-08-01
1104,S1104,Sample Name 1104,2017-08-01
1105,S1105,Sample Name 1105,2017-08-01
1106,S1106,Sample Name 1106,2017-08-01
1107,S1107,Sample Name 1107,2017-08-01
1108,S1108,Sample Name 1108,2017-08-01
1109,S1109,Sample Name 1109,2017-08-01
1110,S1110,Sample Name 1110,2017-08-01
1111,S1111,Sample Name 1111,2017-08-01
1112,S1112,Sample Name 1112,2017-08-01
1113,S1113,Sample Name 1113,2017-08-01
1114,S1114,Sample Name 1114,2017-08-01
1115,S1115,Sample Name 1115,2017-08-01
1116,S1116,Sample Name 1116,2017-08-01
1117,S1117,Sample Name 1117,2017-08-01
1118,S1118,Sample Name 1118,2017-08-01
1119,S1119,Sample Name 1119,2017-08-01
1120,S1120,Sample Name 1120,2017-08-01
1121,S1121,Sample Name 1121,2017-08-01
1122,S1122,Sample Name 1122,2017-08-01
1123,S1123,Sample Name 1123,2017-08-01
1124,S1124,Sample Name 1124,2017-08-01
1125,S1125,Sample Name 1125,2017-08-01
1126,S1126,Sample Name 1126,2017-08-01
1127,S1127,Sample Name 1127,2017-08-01
1128,S1128,Sample Name 1128,2017-08-01
1129,S1129,Sample Name 1129,2017-08-01
1130,S1130,Sample Name 1130,2017-08-01
1131,S1131,Sample Name 1131,2017-08-01
1132,S1132,Sample Name 1132,2017-08-01
1133,S1133,Sample Name 1133,2017-08-01
1134,S1134,Sample Name 1134,2017-08-01
1135,S1135,Sample Name 1135,2017-08-01
1136,S1136,Sample Name 1136,2017-08-01
1137,S1137,Sample Name 1137,2017-08-01
1138,S1138,Sample Name 1138,2017-08-01
1139,S1139,Sample Name 1139,2017-08-01
1140,S1140,Sample Name 1140,2017-08-01
1141,S1141,Sample Name 1141,2017-08-01
1142,S1142,Sample Name 1142,2017-08-01
1143,S1143,Sample Name 1143,2017-08-01
1144,S1144,Sample Name 1144,2017-08-01
1145,S1145,Sample Name 1145,2017-08-01
1146,S1146,Sample Name 1146,2017-08-01
1147,S1147,Sample Name 1147,2017-08-01
1148,S1148,Sample Name 1148,2017-08-01
1149,S1149,Sample Name 1149,2017-08-01
1150,S1150,Sample Name 1150,2017-08-01
1151,S1151,Sample Name 1151,2017-08-01
1152,S1152,Sample Name 1152,2017-08-01
1153,S1153,Sample Name 1153,2017-08-01
1154,S1154,Sample Name 1154,2017-08-01
1155,S1155,Sample Name 1155,2017-08-01
1156,S1156,Sample Name 1156,2017-08-01
1157,S1157,Sample Name 1157,2017-08-01
1158,S1158,Sample Name 1158,2017-08-01
1159,S1159,Sample Name 1159,2017-08-01
1160,S1160,Sample Name 1160,2017-08-01
1161,S1161,Sample Name 1161,2017-08-01
1162,S1162,Sample Name 1162,2017-08-01
1163,S1163,Sample Name 1163,2017-08-01
1164,S1164,Sample Name 1164,2017-08-01
1165,S1165,Sample Name 1165,2017-08-01
1166,S1166,Sample Name 1166,2017-08-01
1167,S1167,Sample Name 1167,2017-08-01
1168,S1168,Sample Name 1168,2017-08-01
1169,S1169,Sample Name 1169,2017-08-01
1170,S1170,Sample Name 1170,2017-08-01
1171,S1171,Sample Name 1171,2017-08-01
1172,S1172,Sample Name 1172,2017-08-01
1173,S1173,Sample Name 1173,2017-08-01
1174,S1174,Sample Name 1174,2017-08-01
1175,S1175,Sample Name 1175,2017-08-01
1176,S1176,Sample Name 1176,2017-08-01
1177,S1177,Sample Name 1177,2017-08-01
1178,S1178,Sample Name 1178,2017-08-01
1179,S1179,Sample Name 1179,2017-08-01
1180,S1180,Sample Name 1180,2017-08-01
1181,S1181,Sample Name 1181,2017-08-01
1182,S1182,Sample Name 1182,2017-08-01
1183,S1183,Sample Name 1183,2017-08-01
1184,S1184,Sample Name 1184,2017-08-01
1185,S1185,Sample Name 1185,2017-08-01
1186,S1186,Sample Name 1186,2017-08-01
1187,S1187,Sample Name 1187,2017-08-01
1188,S1188,Sample Name 1188,2017-08-01
1189,S1189,Sample Name 1189,2017-08-01
1190,S1190,Sample Name 1190,2017-08-01
1191,S1191,Sample Name 1191,2017-08-01
1192,S1192,Sample Name 1192,2017-08-01
1193,S1193,Sample Name 1193,2017-08-01
1194,S1194,Sample Name 1194,2017-08-01
1195,S1195,Sample Name 1195,2017-08-01
1196,S1196,Sample Name 1196,2017-08-01
1197,S1197,Sample Name 1197,2017-08-01
1198,S1198,Sample Name 1198,2017-08-01
1199,S1199,Sample Name 1199,2017-08-01
1200,S1200,Sample Name 1200,2017-08-01
1201,S1201,Sample Name 1201,2017-08-01
1202,S1202,Sample Name 1202,2017-08-01
1203,S1203,Sample Name 1203,2017-08-01
1204,S1204,Sample Name 1204,2017-08-01
1205,S1205,Sample Name 1205,2017-08-01
1206,S1206,Sample Name 1206,2017-08-01
1207,S1207,Sample Name 1207,2017-08-01
1208,S1208,Sample Name 1208,2017-08-01
1209,S1209,Sample Name 1209,2017-08-01
1210,S1210,Sample Name 1210,2017-08-01
1211,S1211,Sample Name 1211,2017-08-01
1212,S1212,Sample Name 1212,2017-08-01
1213,S1213,Sample Name 1213,2017-08-01
1214,S1214,Sample Name 1214,2017-08-01
1215,S1215,Sample Name 1215,2017-08-01
1216,S1216,Sample Name 1216,2017-08-01
1217,S1217,Sample Name 1217,2017-08-01
1218,S1218,Sample Name 1218,2017-08-01
1219,S1219,Sample Name 1219,2017-08-01
1220,S1220,Sample Name 1220,2017-08-01
1221,S1221,Sample Name 1221,2017-08-01
1222,S1222,Sample Name 1222,2017-08-01
1223,S1223,Sample Name 1223,2017-08-01
1224,S1224,Sample Name 1224,2017-08-01
1225,S1225,Sample Name 1225,2017-08-01
1226,S1226,Sample Name 1226,2017-08-01
1227,S1227,Sample Name 1227,2017-08-01
1228,S1228,Sample Name 1228,2017-08-01
1229,S1229,Sample Name 1229,2017-08-01
1230,S1230,Sample Name 1230,2017-08-01
1231,S1231,Sample Name 1231,2017-08-01
1232,S1232,Sample Name 1232,2017-08-01
1233,S1233,Sample Name 1233,2017-08-01
1234,S1234,Sample Name 1234,2017-08-01
1235,S1235,Sample Name 1235,2017-08-01
1236,S1236,Sample Name 1236,2017-08-01
1237,S1237,Sample Name 1237,2017-08-01
1238,S1238,Sample Name 1238,2017-08-01
